State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
US,United States,2017,June,12 month-ending,Number of Drug Overdose Deaths,"67,876",100,0.2593155616,*Likely underreported due to incomplete data
US,United States,2017,July,12 month-ending,Number of Drug Overdose Deaths,"67,814",100,0.2925728776,*Likely underreported due to incomplete data
US,United States,2017,August,12 month-ending,Number of Drug Overdose Deaths,"67,829",100,0.3276290227,*Likely underreported due to incomplete data
US,United States,2017,September,12 month-ending,Number of Drug Overdose Deaths,"67,944",100,0.3620896522,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","28,986",100,0.143178356,
US,United States,2015,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","29,269",100,0.1460027986,
US,United States,2015,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","29,609",100,0.1450007902,
US,United States,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","30,240",100,0.1464541162,
US,United States,2015,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","30,745",100,0.1461966091,
US,United States,2015,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","31,068",100,0.1473940423,
US,United States,2015,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","31,392",100,0.1479344473,
US,United States,2015,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","31,767",100,0.1487198837,
US,United States,2015,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","32,337",100,0.1507401355,
US,United States,2015,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","32,775",100,0.152932146,
US,United States,2015,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","33,040",100,0.1523933677,
US,United States,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","33,203",100,0.1532265126,
US,United States,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","33,531",100,0.150668764,
US,United States,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","34,251",100,0.1475766449,
US,United States,2016,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","35,062",100,0.1485644992,
US,United States,2016,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","35,837",100,0.1499635993,
US,United States,2016,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","36,423",100,0.1532733785,
US,United States,2016,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","37,187",100,0.1546817248,
US,United States,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","38,075",100,0.157625861,
US,United States,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","38,856",100,0.1613933194,
US,United States,2016,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","39,437",100,0.1630753707,
US,United States,2016,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","40,149",100,0.1653187153,
US,United States,2016,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","41,126",100,0.1658500942,
US,United States,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","42,435",100,0.1662991333,
US,United States,2017,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","43,541",100,0.1797982645,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","43,997",100,0.1927671012,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","44,354",100,0.207431162,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","44,651",100,0.2209795418,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","45,105",100,0.2365748949,*Likely underreported due to incomplete data
US,United States,2017,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","45,481",100,0.2593155616,*Likely underreported due to incomplete data
US,United States,2017,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","45,474",100,0.2925728776,*Likely underreported due to incomplete data
US,United States,2017,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","45,523",100,0.3276290227,*Likely underreported due to incomplete data
US,United States,2017,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","45,657",100,0.3620896522,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Percent with drugs specified,80.876628159,100,0.143178356,
US,United States,2015,February,12 month-ending,Percent with drugs specified,81.1691985333,100,0.1460027986,
US,United States,2015,March,12 month-ending,Percent with drugs specified,81.3187269181,100,0.1450007902,
US,United States,2015,April,12 month-ending,Percent with drugs specified,81.7305325347,100,0.1464541162,
US,United States,2015,May,12 month-ending,Percent with drugs specified,81.9954151705,100,0.1461966091,
US,United States,2015,June,12 month-ending,Percent with drugs specified,82.1919462277,100,0.1473940423,
US,United States,2015,July,12 month-ending,Percent with drugs specified,82.2448857876,100,0.1479344473,
US,United States,2015,August,12 month-ending,Percent with drugs specified,82.3917063383,100,0.1487198837,
US,United States,2015,September,12 month-ending,Percent with drugs specified,82.5768298594,100,0.1507401355,
US,United States,2015,October,12 month-ending,Percent with drugs specified,82.7723836205,100,0.152932146,
US,United States,2015,November,12 month-ending,Percent with drugs specified,82.9000114534,100,0.1523933677,
US,United States,2015,December,12 month-ending,Percent with drugs specified,83.0777416719,100,0.1532265126,
US,United States,2016,January,12 month-ending,Percent with drugs specified,83.3295527579,100,0.150668764,
US,United States,2016,February,12 month-ending,Percent with drugs specified,83.4268306275,100,0.1475766449,
US,United States,2016,March,12 month-ending,Percent with drugs specified,83.6129314908,100,0.1485644992,
US,United States,2016,April,12 month-ending,Percent with drugs specified,83.8261929954,100,0.1499635993,
US,United States,2016,May,12 month-ending,Percent with drugs specified,84.1034269016,100,0.1532733785,
US,United States,2016,June,12 month-ending,Percent with drugs specified,84.3125304729,100,0.1546817248,
US,United States,2016,July,12 month-ending,Percent with drugs specified,84.5860743272,100,0.157625861,
US,United States,2016,August,12 month-ending,Percent with drugs specified,84.8713331202,100,0.1613933194,
US,United States,2016,September,12 month-ending,Percent with drugs specified,84.9901075698,100,0.1630753707,
US,United States,2016,October,12 month-ending,Percent with drugs specified,85.105302807,100,0.1653187153,
US,United States,2016,November,12 month-ending,Percent with drugs specified,85.2807186397,100,0.1658500942,
US,United States,2016,December,12 month-ending,Percent with drugs specified,85.4374550346,100,0.1662991333,
US,United States,2017,January,12 month-ending,Percent with drugs specified,85.5429611613,100,0.1797982645,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Percent with drugs specified,85.8121553675,100,0.1927671012,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Percent with drugs specified,86.0077525226,100,0.207431162,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Percent with drugs specified,86.076689093,100,0.2209795418,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Percent with drugs specified,86.1897974939,100,0.2365748949,*Likely underreported due to incomplete data
US,United States,2017,June,12 month-ending,Percent with drugs specified,86.3589486711,100,0.2593155616,*Likely underreported due to incomplete data
US,United States,2017,July,12 month-ending,Percent with drugs specified,86.4836169523,100,0.2925728776,*Likely underreported due to incomplete data
US,United States,2017,August,12 month-ending,Percent with drugs specified,86.5868581285,100,0.3276290227,*Likely underreported due to incomplete data
US,United States,2017,September,12 month-ending,Percent with drugs specified,86.7214176381,100,0.3620896522,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,402",100,0.143178356,
US,United States,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,449",100,0.1460027986,
US,United States,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,586",100,0.1450007902,
US,United States,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,675",100,0.1464541162,
US,United States,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,785",100,0.1461966091,
US,United States,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,957",100,0.1473940423,
US,United States,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,081",100,0.1479344473,
US,United States,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,259",100,0.1487198837,
US,United States,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,450",100,0.1507401355,
US,United States,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,571",100,0.152932146,
US,United States,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,689",100,0.1523933677,
US,United States,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,777",100,0.1532265126,
US,United States,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,922",100,0.150668764,
US,United States,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,072",100,0.1475766449,
US,United States,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,174",100,0.1485644992,
UT,Utah,2016,November,12 month-ending,Cocaine (T40.5),53,100,0.8972755452,
US,United States,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,320",100,0.1499635993,
US,United States,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,459",100,0.1532733785,
US,United States,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,597",100,0.1546817248,
US,United States,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,838",100,0.157625861,
US,United States,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,991",100,0.1613933194,
US,United States,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,047",100,0.1630753707,
US,United States,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,197",100,0.1653187153,
US,United States,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,362",100,0.1658500942,
US,United States,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,610",100,0.1662991333,
US,United States,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,814",100,0.1797982645,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,012",100,0.1927671012,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,204",100,0.207431162,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,428",100,0.2209795418,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,710",100,0.2365748949,*Likely underreported due to incomplete data
US,United States,2017,June,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,932",100,0.2593155616,*Likely underreported due to incomplete data
US,United States,2017,July,12 month-ending,Psychostimulants with abuse potential (T43.6),"9,088",100,0.2925728776,*Likely underreported due to incomplete data
US,United States,2017,August,12 month-ending,Psychostimulants with abuse potential (T43.6),"9,210",100,0.3276290227,*Likely underreported due to incomplete data
US,United States,2017,September,12 month-ending,Psychostimulants with abuse potential (T43.6),"9,450",100,0.3620896522,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","5,766",100,0.143178356,
US,United States,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","6,079",100,0.1460027986,
US,United States,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","6,390",100,0.1450007902,
US,United States,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","6,868",100,0.1464541162,
US,United States,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","7,254",100,0.1461966091,
US,United States,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","7,551",100,0.1473940423,
US,United States,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","7,890",100,0.1479344473,
US,United States,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","8,216",100,0.1487198837,
US,United States,2015,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","8,669",100,0.1507401355,
US,United States,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","9,101",100,0.152932146,
US,United States,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","9,397",100,0.1523933677,
US,United States,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","9,610",100,0.1532265126,
US,United States,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","9,946",100,0.150668764,
US,United States,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","10,585",100,0.1475766449,
US,United States,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","11,351",100,0.1485644992,
US,United States,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","12,048",100,0.1499635993,
US,United States,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","12,802",100,0.1532733785,
US,United States,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","13,562",100,0.1546817248,
US,United States,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","14,417",100,0.157625861,
US,United States,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","15,256",100,0.1613933194,
US,United States,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","16,111",100,0.1630753707,
US,United States,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","17,027",100,0.1653187153,
US,United States,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","18,171",100,0.1658500942,
US,United States,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","19,500",100,0.1662991333,
US,United States,2017,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","20,831",100,0.1797982645,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","21,655",100,0.1927671012,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","22,395",100,0.207431162,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","23,005",100,0.2209795418,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","23,678",100,0.2365748949,*Likely underreported due to incomplete data
US,United States,2017,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","24,455",100,0.2593155616,*Likely underreported due to incomplete data
US,United States,2017,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","24,957",100,0.2925728776,*Likely underreported due to incomplete data
US,United States,2017,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","25,578",100,0.3276290227,*Likely underreported due to incomplete data
US,United States,2017,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","26,127",100,0.3620896522,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Cocaine (T40.5),38,100,0.3409813327,
UT,Utah,2015,February,12 month-ending,Cocaine (T40.5),36,100,0.3384774253,
UT,Utah,2015,March,12 month-ending,Cocaine (T40.5),41,100,0.3192156416,
UT,Utah,2015,April,12 month-ending,Cocaine (T40.5),40,100,0.3072021845,
UT,Utah,2015,May,12 month-ending,Cocaine (T40.5),37,100,0.3171007928,
UT,Utah,2015,June,12 month-ending,Cocaine (T40.5),40,100,0.3382377812,
UT,Utah,2015,July,12 month-ending,Cocaine (T40.5),38,100,0.3428507194,
UT,Utah,2015,August,12 month-ending,Cocaine (T40.5),37,100,0.296735905,
UT,Utah,2015,September,12 month-ending,Cocaine (T40.5),36,100,0.2691488169,
UT,Utah,2015,October,12 month-ending,Cocaine (T40.5),38,100,0.3017096882,
UT,Utah,2015,November,12 month-ending,Cocaine (T40.5),42,100,0.2852189475,
UT,Utah,2015,December,12 month-ending,Cocaine (T40.5),46,100,0.3194172037,
UT,Utah,2016,January,12 month-ending,Cocaine (T40.5),46,100,0.3368326503,
UT,Utah,2016,February,12 month-ending,Cocaine (T40.5),48,100,0.3846153846,
UT,Utah,2016,March,12 month-ending,Cocaine (T40.5),47,100,0.4151674509,
UT,Utah,2016,April,12 month-ending,Cocaine (T40.5),48,100,0.4842881515,
UT,Utah,2016,May,12 month-ending,Cocaine (T40.5),51,100,0.5038611096,
UT,Utah,2016,June,12 month-ending,Cocaine (T40.5),50,100,0.5187005187,
UT,Utah,2016,July,12 month-ending,Cocaine (T40.5),55,100,0.5698469554,
UT,Utah,2016,August,12 month-ending,Cocaine (T40.5),53,100,0.6168831169,
UT,Utah,2016,December,12 month-ending,Cocaine (T40.5),50,100,0.9082062926,
UT,Utah,2017,January,12 month-ending,Cocaine (T40.5),50,100,0.9207904798,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Cocaine (T40.5),48,100,0.9296794768,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Cocaine (T40.5),43,100,0.9145516532,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Cocaine (T40.5),47,100,0.8616952092,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Cocaine (T40.5),41,100,0.852982723,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Cocaine (T40.5),42,100,0.8424828786,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Cocaine (T40.5),43,100,0.8292416803,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Cocaine (T40.5),47,100,0.8007844419,*Likely underreported due to incomplete data
UT,Utah,2017,September,12 month-ending,Cocaine (T40.5),45,100,0.6924158823,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Heroin (T40.1),114,100,0.3409813327,
UT,Utah,2015,February,12 month-ending,Heroin (T40.1),109,100,0.3384774253,
UT,Utah,2015,March,12 month-ending,Heroin (T40.1),114,100,0.3192156416,
UT,Utah,2015,April,12 month-ending,Heroin (T40.1),110,100,0.3072021845,
UT,Utah,2015,May,12 month-ending,Heroin (T40.1),112,100,0.3171007928,
UT,Utah,2015,June,12 month-ending,Heroin (T40.1),116,100,0.3382377812,
UT,Utah,2015,July,12 month-ending,Heroin (T40.1),116,100,0.3428507194,
UT,Utah,2015,August,12 month-ending,Heroin (T40.1),119,100,0.296735905,
UT,Utah,2015,September,12 month-ending,Heroin (T40.1),128,100,0.2691488169,
UT,Utah,2015,October,12 month-ending,Heroin (T40.1),131,100,0.3017096882,
UT,Utah,2015,November,12 month-ending,Heroin (T40.1),132,100,0.2852189475,
UT,Utah,2015,December,12 month-ending,Heroin (T40.1),128,100,0.3194172037,
UT,Utah,2016,January,12 month-ending,Heroin (T40.1),130,100,0.3368326503,
UT,Utah,2016,February,12 month-ending,Heroin (T40.1),139,100,0.3846153846,
UT,Utah,2016,March,12 month-ending,Heroin (T40.1),146,100,0.4151674509,
UT,Utah,2016,April,12 month-ending,Heroin (T40.1),152,100,0.4842881515,
UT,Utah,2016,May,12 month-ending,Heroin (T40.1),155,100,0.5038611096,
UT,Utah,2016,June,12 month-ending,Heroin (T40.1),153,100,0.5187005187,
UT,Utah,2016,July,12 month-ending,Heroin (T40.1),164,100,0.5698469554,
UT,Utah,2016,August,12 month-ending,Heroin (T40.1),165,100,0.6168831169,
UT,Utah,2016,September,12 month-ending,Heroin (T40.1),161,100,0.7177162592,
UT,Utah,2016,October,12 month-ending,Heroin (T40.1),168,100,0.8289537845,
UT,Utah,2016,November,12 month-ending,Heroin (T40.1),165,100,0.8972755452,
UT,Utah,2016,December,12 month-ending,Heroin (T40.1),166,100,0.9082062926,
UT,Utah,2017,January,12 month-ending,Heroin (T40.1),170,100,0.9207904798,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Heroin (T40.1),166,100,0.9296794768,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Heroin (T40.1),155,100,0.9145516532,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Heroin (T40.1),153,100,0.8616952092,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Heroin (T40.1),147,100,0.852982723,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Heroin (T40.1),149,100,0.8424828786,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Heroin (T40.1),138,100,0.8292416803,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Heroin (T40.1),140,100,0.8007844419,*Likely underreported due to incomplete data
UT,Utah,2017,September,12 month-ending,Heroin (T40.1),143,100,0.6924158823,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Methadone (T40.3),48,100,0.3409813327,
UT,Utah,2015,February,12 month-ending,Methadone (T40.3),46,100,0.3384774253,
UT,Utah,2015,March,12 month-ending,Methadone (T40.3),46,100,0.3192156416,
UT,Utah,2015,April,12 month-ending,Methadone (T40.3),46,100,0.3072021845,
UT,Utah,2015,May,12 month-ending,Methadone (T40.3),44,100,0.3171007928,
UT,Utah,2015,June,12 month-ending,Methadone (T40.3),40,100,0.3382377812,
UT,Utah,2015,July,12 month-ending,Methadone (T40.3),45,100,0.3428507194,
UT,Utah,2015,August,12 month-ending,Methadone (T40.3),47,100,0.296735905,
UT,Utah,2015,September,12 month-ending,Methadone (T40.3),46,100,0.2691488169,
UT,Utah,2015,October,12 month-ending,Methadone (T40.3),45,100,0.3017096882,
UT,Utah,2015,November,12 month-ending,Methadone (T40.3),41,100,0.2852189475,
UT,Utah,2015,December,12 month-ending,Methadone (T40.3),44,100,0.3194172037,
UT,Utah,2016,January,12 month-ending,Methadone (T40.3),45,100,0.3368326503,
UT,Utah,2016,February,12 month-ending,Methadone (T40.3),44,100,0.3846153846,
UT,Utah,2016,March,12 month-ending,Methadone (T40.3),45,100,0.4151674509,
UT,Utah,2016,April,12 month-ending,Methadone (T40.3),50,100,0.4842881515,
UT,Utah,2016,May,12 month-ending,Methadone (T40.3),51,100,0.5038611096,
UT,Utah,2016,June,12 month-ending,Methadone (T40.3),51,100,0.5187005187,
UT,Utah,2016,July,12 month-ending,Methadone (T40.3),49,100,0.5698469554,
UT,Utah,2016,August,12 month-ending,Methadone (T40.3),46,100,0.6168831169,
UT,Utah,2016,September,12 month-ending,Methadone (T40.3),43,100,0.7177162592,
UT,Utah,2016,October,12 month-ending,Methadone (T40.3),46,100,0.8289537845,
UT,Utah,2016,November,12 month-ending,Methadone (T40.3),48,100,0.8972755452,
UT,Utah,2016,December,12 month-ending,Methadone (T40.3),43,100,0.9082062926,
UT,Utah,2017,January,12 month-ending,Methadone (T40.3),40,100,0.9207904798,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Methadone (T40.3),46,100,0.9296794768,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Methadone (T40.3),42,100,0.9145516532,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Methadone (T40.3),39,100,0.8616952092,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Methadone (T40.3),40,100,0.852982723,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Methadone (T40.3),43,100,0.8424828786,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Methadone (T40.3),45,100,0.8292416803,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Methadone (T40.3),43,100,0.8007844419,*Likely underreported due to incomplete data
UT,Utah,2017,September,12 month-ending,Methadone (T40.3),42,100,0.6924158823,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),375,100,0.3409813327,
UT,Utah,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),363,100,0.3384774253,
UT,Utah,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),361,100,0.3192156416,
UT,Utah,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),364,100,0.3072021845,
UT,Utah,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),356,100,0.3171007928,
UT,Utah,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),363,100,0.3382377812,
UT,Utah,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),363,100,0.3428507194,
UT,Utah,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),360,100,0.296735905,
UT,Utah,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),364,100,0.2691488169,
UT,Utah,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),375,100,0.3017096882,
UT,Utah,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),369,100,0.2852189475,
UT,Utah,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),364,100,0.3194172037,
UT,Utah,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),381,100,0.3368326503,
UT,Utah,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),393,100,0.3846153846,
UT,Utah,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),399,100,0.4151674509,
UT,Utah,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),390,100,0.4842881515,
UT,Utah,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),389,100,0.5038611096,
UT,Utah,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),378,100,0.5187005187,
UT,Utah,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),374,100,0.5698469554,
UT,Utah,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),380,100,0.6168831169,
UT,Utah,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),365,100,0.7177162592,
UT,Utah,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),358,100,0.8289537845,
UT,Utah,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),353,100,0.8972755452,
UT,Utah,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),330,100,0.9082062926,
UT,Utah,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),317,100,0.9207904798,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),310,100,0.9296794768,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),295,100,0.9145516532,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),296,100,0.8616952092,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),285,100,0.852982723,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),283,100,0.8424828786,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),290,100,0.8292416803,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),275,100,0.8007844419,*Likely underreported due to incomplete data
UT,Utah,2017,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),277,100,0.6924158823,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Number of Deaths,"17,303",100,0.3409813327,
UT,Utah,2015,February,12 month-ending,Number of Deaths,"17,431",100,0.3384774253,
UT,Utah,2015,March,12 month-ending,Number of Deaths,"17,543",100,0.3192156416,
UT,Utah,2015,April,12 month-ending,Number of Deaths,"17,578",100,0.3072021845,
UT,Utah,2015,May,12 month-ending,Number of Deaths,"17,660",100,0.3171007928,
UT,Utah,2015,June,12 month-ending,Number of Deaths,"17,739",100,0.3382377812,
UT,Utah,2015,July,12 month-ending,Number of Deaths,"17,792",100,0.3428507194,
UT,Utah,2015,August,12 month-ending,Number of Deaths,"17,861",100,0.296735905,
